Store_ID,Platform,Product_Count,Monthly_Revenue,Avg_Discount_%,Return_Rate_%
1286,Kartify,290,268599,13.96,8.04
1287,BigCommerce,663,287919,8.73,1.84
1288,Shopify,624,518668,17.75,2.96
1289,Paytm Mall,398,453359,16.51,7.17
1290,Magento,92,1583183,27.52,0.84
1291,Martjack,942,1690307,28.25,8.12
1292,Unicommerce,941,1390144,14.59,7.19
1293,Dukaan,934,1449564,17.29,7.3
1294,Custom,267,878416,27.41,1
1295,Dukaan,879,91505,25.17,7.18
1296,BigCommerce,804,1201054,5.09,6.8
1297,Shopmatic,62,1161275,13,8.31
1298,Shopify,396,994461,15.54,0.42
1299,Unicommerce,60,1517256,10.74,0.23
1300,StoreHippo,189,950444,9.99,3.73
1301,Squarespace,965,204721,5.94,1.49
1302,StoreHippo,231,1060165,21.08,5.58
1303,Paytm Mall,512,871190,11.56,9.17
1304,Custom,699,186668,6.31,3.91
1305,Kartrocket,58,328518,10.77,8.45
1306,BigCommerce,388,692974,25.05,0
1307,BigCommerce,776,1364495,26.29,1.69
1308,Zepo,170,1912396,17.08,0.3
1309,PrestaShop,130,1484520,15.4,3.28
1310,OpenCart,499,857461,29.45,9.08
1311,Unicommerce,455,658269,10.01,0.97
1312,Zepo,66,1414359,10.38,6.06
1313,Martjack,594,1212586,12.3,4.51
1314,WooCommerce,756,1653969,9.32,9.38
1315,OpenCart,385,573472,14.48,1.23
1316,Kartify,88,456884,27.77,2.12
1317,Custom,318,309021,20.38,0.3
1318,Volusion,963,197032,15.3,4.34
1319,Kartify,821,700807,28.36,2.78
1320,Instamojo,315,1241005,6.21,8.7
1321,Martjack,222,507820,10.26,6.05
1322,Unicommerce,80,939171,19.15,6.14
1323,Weebly,965,1412516,20.39,5.32
1324,Zepo,982,327948,5.99,0.92
1325,WooCommerce,849,1750596,15.08,4.45
1326,Squarespace,333,1083237,21.23,10
1327,Paytm Mall,180,1768562,22.45,8.35
1328,Magento,350,209204,20.95,8.93
1329,PrestaShop,547,1892959,13.01,8.23
1330,BigCommerce,357,973953,7.34,1.03
1331,BigCommerce,625,1379785,15.68,2.27
1332,StoreHippo,323,937935,8.22,0.03
1333,Paytm Mall,522,155072,28.69,3.04
1334,Squarespace,669,714490,16.88,1.09
1335,Magento,357,139360,12.93,4.73
1336,Kartify,569,112287,24.16,6.77
1337,Paytm Mall,658,1336585,17.45,8.75
1338,Weebly,294,757062,12.75,7.49
1339,Magento,183,742353,25.3,9.39
1340,Dukaan,462,737235,26.68,0.54
1341,Dukaan,338,820644,21.83,0.12
1342,Paytm Mall,608,711414,6.17,6.61
1343,Magento,523,280881,19.16,2.89
1344,Magento,705,1205933,24.08,2.54
1345,PrestaShop,406,1540309,8.41,3.31
1346,Martjack,989,257440,10.72,2.7
1347,StoreHippo,889,603958,27.06,5.11
1348,Squarespace,852,1934120,5.5,4.4
1349,Custom,907,924820,23.82,5.12
1350,Unicommerce,622,1449876,16.84,6.73
1351,BigCommerce,769,1257955,16.17,3.87
1352,WooCommerce,795,818447,5.18,2.51
1353,Zepo,710,1296735,25.48,1.66
1354,Squarespace,513,1932930,14,3.49
1355,Magento,509,244152,18.52,7.42
1356,Squarespace,740,1978356,21.93,7.57
1357,Magento,92,653623,22.57,6.67
1358,WooCommerce,528,862744,28.9,2.34
1359,Kartrocket,409,1072660,18.28,5.88
1360,Weebly,638,1165561,14.99,5.71
1361,Squarespace,876,1753608,28.84,4.84
1362,StoreHippo,314,1874577,21.05,5.5
1363,Volusion,388,1025112,12.45,4.92
1364,BigCommerce,975,533178,8.16,5.65
1365,Zepo,815,1985971,26.06,7.16
1366,WooCommerce,884,1269925,14.05,1.1
1367,StoreHippo,713,605839,21.51,7.5
1368,PrestaShop,568,664101,16.77,1.36
1369,Volusion,668,499813,9.97,0.67
1370,BigCommerce,869,1986033,20.04,9.76
1371,Shopmatic,587,1485062,6.52,9.57
1372,Dukaan,206,1799148,15.33,0.6
1373,PrestaShop,872,1108213,18.67,4.43
1374,BigCommerce,789,1928266,15.9,1.86
1375,Shopmatic,464,1003197,23.72,4.85
1376,Martjack,589,977328,25.7,8.3
1377,BigCommerce,382,1752417,24.28,9.51
1378,Martjack,142,601238,5.97,6.34
1379,Paytm Mall,207,466704,9.85,3.54
1380,Dukaan,761,1750734,18.42,6.03
1381,Volusion,699,1596336,28.37,3.12
1382,Martjack,439,50215,25.87,9.1
1383,Instamojo,645,417747,26.06,8.7
1384,Magento,271,847955,12.58,5.58
1385,Volusion,638,905121,15.74,3.25
1386,WooCommerce,568,1122410,16.77,2.93
1387,Volusion,354,1395194,8.93,0.33
1388,Martjack,111,1665930,5.78,8.16
1389,Martjack,549,1067375,28.67,4.5
1390,Shopify,885,322544,11.02,3.25
1391,PrestaShop,82,584633,11,4.71
1392,Instamojo,681,1132472,7.08,8.19
1393,Shopmatic,531,1577222,28.21,1.25
1394,Volusion,158,1913907,19.49,8.58
1395,Shopify,717,1597963,21.68,8.98
1396,Shopmatic,204,864661,27.79,9.47
1397,Squarespace,224,560269,13.64,3.97
1398,Martjack,791,1366303,20.54,2.17
1399,Zepo,233,972401,5.97,3.74
1400,Martjack,275,563622,9.67,3.33
1401,Weebly,154,1170113,25.78,1.76
1402,Custom,592,1863353,24.17,6.07
1403,PrestaShop,894,447783,13.77,4.77
1404,OpenCart,841,1697671,14.42,8.66
1405,BigCommerce,107,703936,18.34,0.32
1406,Zepo,855,949084,5.01,6.44
1407,Martjack,226,520455,11.03,7.63
1408,Instamojo,148,718689,10.21,7.59
1409,Weebly,842,282117,11.26,8.86
1410,Weebly,22,1871644,25.15,7.29
1411,Zepo,993,1432512,11.99,9.28
1412,OpenCart,953,1492020,9.79,3.33
1413,Dukaan,773,1311862,17.61,5.03
1414,Custom,140,611340,26.64,0.14
1415,WooCommerce,404,500985,11.03,0.07
1416,Unicommerce,633,96032,6.96,2.4
1417,Martjack,57,554910,13.91,1.01
1418,Kartrocket,360,1056225,23.69,2.6
1419,OpenCart,944,1394406,18.77,1.77
1420,WooCommerce,664,913413,25.42,0.29
1421,Martjack,733,673090,28.99,9.09
1422,Unicommerce,879,970313,24.82,0.08
1423,Paytm Mall,40,1332913,20.1,7.36
1424,Squarespace,261,1271433,17.33,1.52
1425,Paytm Mall,474,479763,6,9.12
1426,Volusion,982,354962,29.61,8.93
1427,WooCommerce,640,1985430,14.59,6.54
1428,Martjack,322,1432647,8.81,6.72
1429,Magento,615,1819617,21.67,0.05
1430,Shopmatic,614,391609,12.11,9.85
1431,PrestaShop,822,1843798,19.64,8.78
1432,Instamojo,983,800887,19.67,8.95
1433,OpenCart,88,687509,16.14,6.59
1434,Weebly,148,349477,25.9,3.45
1435,Squarespace,215,1225033,11.62,8.94
1436,WooCommerce,159,1377296,16.22,2.92
1437,StoreHippo,463,1218451,18.44,5.63
1438,BigCommerce,302,1924413,21.59,1
1439,Custom,331,930432,24.6,9.22
1440,Kartify,765,516995,14.87,1.41
1441,Custom,554,605889,21.15,2.25
1442,Dukaan,684,904378,8.77,5.58
1443,Custom,296,1412836,28.32,7.64
1444,Paytm Mall,80,1616541,14.58,6.19
1445,Kartrocket,338,1609048,23.24,2.32
1446,Paytm Mall,909,678474,5.51,0.01
1447,Weebly,71,899326,10.13,7.57
1448,Shopify,875,739995,17.18,9.85
1449,Dukaan,172,1892473,26.96,8.1
1450,Dukaan,768,1679618,18.18,4.6
1451,Unicommerce,330,1327623,28.25,9.04
1452,StoreHippo,833,142850,17.09,4.1
1453,Kartrocket,563,946197,17.26,5.25
1454,Custom,586,1839055,7.99,4.77
1455,Magento,883,1453411,25.07,4.48
1456,Kartify,408,1661735,11.17,7.75
1457,Kartrocket,567,1292522,27.49,5.27
1458,OpenCart,641,520949,27.77,3.17
1459,Zepo,196,865943,28.58,2.58
1460,Shopify,381,917392,18.01,0.38
1461,PrestaShop,333,1016325,21.93,5.83
1462,StoreHippo,826,1950784,24.46,2.3
1463,StoreHippo,867,1347776,8.28,1.48
1464,Instamojo,116,775527,20.02,6.54
1465,Zepo,900,1405182,5.86,6.81
1466,WooCommerce,232,1553174,17.44,7.52
1467,Unicommerce,848,533410,8.87,5.04
1468,WooCommerce,156,1857317,9.57,8.94
1469,Custom,25,1655438,14.13,9.36
1470,Paytm Mall,128,1724936,15.81,8.07
1471,Magento,566,1533702,20.58,6.36
1472,Martjack,58,1303179,6.86,3.04
1473,Squarespace,681,1779122,17.59,9.83
1474,OpenCart,444,1776749,9.57,2.74
1475,StoreHippo,649,784172,19.35,2.03
1476,Zepo,280,1839461,20.94,4.42
1477,Kartify,445,1963290,18.92,0.57
1478,WooCommerce,106,159779,23.46,9.78
1479,StoreHippo,484,1117133,13.39,5.88
1480,Unicommerce,95,1257708,24.13,5.57
1481,Kartify,490,502082,15.82,6.56
1482,Zepo,995,384248,17.1,4.97
1483,Magento,982,1854841,21.2,0.32
1484,Paytm Mall,433,1576369,5.46,6.12
1485,Kartrocket,844,711440,21.35,7.16
1486,StoreHippo,914,1243502,20.46,4.17
1487,Shopmatic,745,773055,12.75,7.57
1488,BigCommerce,476,1780961,7.14,2.27
1489,Kartify,304,1282630,7.27,2.21
1490,PrestaShop,258,615369,28.08,1.61
1491,Instamojo,696,971872,22.23,3.72
1492,BigCommerce,618,804981,8.18,8.47
1493,Magento,672,431325,13.92,8.28
1494,Shopify,691,863526,19.81,3.83
1495,PrestaShop,577,1013544,25.89,5.89
1496,StoreHippo,391,378910,6.09,7.21
1497,WooCommerce,514,1968061,10.92,2.41
1498,Magento,643,1253639,27.24,1.68
1499,Paytm Mall,938,1886309,5.23,9.72
1500,Kartrocket,64,733970,10.03,6.18
1501,Dukaan,420,655751,28.98,9.81
1502,StoreHippo,266,1788614,20.34,3.38
1503,Kartrocket,635,1385186,11.54,7.03
1504,Shopmatic,616,523656,6.67,2.23
1505,Volusion,469,1008379,5.7,2.61
1506,Unicommerce,504,1124657,11.12,5.12
1507,Paytm Mall,665,1122930,27.04,3.2
1508,Volusion,639,667585,15.4,1.68
1509,StoreHippo,37,854732,23.01,2.63
1510,Unicommerce,625,1162960,27.96,0.36
1511,Dukaan,681,1980035,15.2,7.04
1512,Kartify,777,1744548,9.78,4.92
1513,OpenCart,308,897324,17.93,0.94
1514,Magento,433,85525,27.7,1.72
1515,Kartrocket,740,994036,25.11,1.03
1516,Magento,657,56464,6.65,6.13
1517,Kartify,254,1639426,22.31,0.94
1518,Unicommerce,435,1992400,19.3,7.54
1519,StoreHippo,957,1678378,27.69,0.21
1520,Unicommerce,518,425572,8.06,2.49
1521,OpenCart,993,1211140,18.35,8.91
1522,Paytm Mall,653,1468767,26.99,7.19
1523,Kartrocket,669,1566011,15.25,0.73
1524,Kartify,134,606922,17.05,8.21
1525,Custom,951,1885068,6.76,4.93
1526,Squarespace,693,1894277,11.95,8.47
1527,PrestaShop,732,244215,13.11,6.01
1528,Shopmatic,253,1645929,28.63,6.82
1529,WooCommerce,559,315039,12.07,9.94
1530,Volusion,30,1441579,16.52,2.32
1531,Zepo,225,1766288,21.78,6.24
1532,Martjack,698,1017241,9.05,4.6
1533,Paytm Mall,266,154127,17.16,0.39
1534,Volusion,578,146426,23.46,0.14
1535,Dukaan,777,999520,26.67,1.19
1536,Dukaan,146,1290952,20.66,6.49
1537,Unicommerce,166,1110538,21.73,5.67
1538,StoreHippo,137,83302,8.16,5.53
1539,PrestaShop,930,1446102,28.64,0.32
1540,Zepo,401,54011,8.31,4.69
1541,Martjack,431,69782,24.37,9.25
1542,Shopify,683,1297339,11.62,3.98
1543,PrestaShop,603,1743518,28.34,6.25
1544,Squarespace,382,482941,23,7.8
1545,Volusion,528,1632060,23.85,7.84
1546,Zepo,156,1142035,10.48,5.19
1547,Instamojo,194,661533,16.08,8.58
1548,Squarespace,308,572829,20.45,3.91
1549,Paytm Mall,977,653151,24.25,8.89
1550,Kartrocket,500,959638,7.6,2.4
1551,Unicommerce,38,1873327,29.06,2.8
1552,StoreHippo,214,1461730,27.26,0.53
1553,Shopmatic,349,1131345,11.76,7.96
1554,Kartify,955,419673,25.57,4.17
1555,Shopify,194,1879297,17.96,2.29
1556,Weebly,468,1123276,16.55,2.32
1557,Volusion,944,1869728,12.86,9.01
1558,Dukaan,965,1834292,19.52,8.34
1559,Shopify,373,1043931,23.25,5.54
1560,WooCommerce,518,281237,15.27,6.16
1561,Shopify,160,1890277,20.73,4.74
1562,Shopify,777,958063,22.48,3.92
1563,Squarespace,916,356024,22.78,9.15
1564,Martjack,949,164003,6.3,1.26
1565,Shopify,112,1237968,26.49,4.18
1566,Martjack,963,99589,16.46,3.45
1567,Kartify,258,300606,11.56,4.98
1568,OpenCart,224,781636,11.04,4.58
1569,WooCommerce,579,610185,17.08,5.19
1570,PrestaShop,452,239637,27.17,1.4
1571,OpenCart,264,736290,14.46,5.13
1572,Unicommerce,851,1811169,23.74,2.42
1573,Dukaan,336,1312469,7.42,1.84
1574,StoreHippo,944,1899388,16.9,0.65
1575,WooCommerce,314,1830832,29.79,7.63
1576,Weebly,659,1169510,24.26,4.27
1577,Kartrocket,875,630118,10.26,6.27
1578,Paytm Mall,301,317673,17.54,7.28
1579,Volusion,36,1875228,10.84,6.79
1580,Zepo,90,406742,15.24,4.71
1581,Magento,288,807582,24.5,3.88
1582,PrestaShop,344,132987,24.28,3.76
1583,Squarespace,813,1672042,10.7,6.4
1584,PrestaShop,324,1236585,28.06,4.95
1585,Squarespace,470,1482672,19.81,8.49
1586,OpenCart,26,614174,14.5,8.75
1587,Squarespace,333,1672563,17.55,1.71
1588,Dukaan,836,1699260,20.13,1.36
1589,Kartrocket,122,1713542,19,6.3
1590,Volusion,840,599567,17.16,3.01
1591,Volusion,212,481322,17.62,0.19
1592,Dukaan,772,160776,9.41,8.89
1593,Kartify,593,1724308,25.32,2.27
1594,StoreHippo,548,418444,18.54,9.29
1595,OpenCart,190,1212369,8.28,7.17
1596,Zepo,556,1476998,24.15,7.63
1597,Kartify,270,260809,28.31,2.01
1598,Shopmatic,784,1270192,28.68,2.34
1599,Custom,406,1463967,14.23,5.21
1600,PrestaShop,226,1340838,8.39,1.72
1601,Magento,560,583285,17.96,3.05
1602,Squarespace,648,1204678,7.82,3.21
1603,Weebly,435,922143,28.35,1.6
1604,Unicommerce,813,1476765,9.59,2.05
1605,Zepo,399,615148,11.32,7.89
1606,Dukaan,163,1363945,15.17,1.67
1607,Kartrocket,44,1732978,14.58,0.28
1608,Kartrocket,841,1026974,24.87,6.29
1609,Martjack,687,687506,16.41,9.76
1610,Martjack,92,572070,9.27,3.31
1611,Instamojo,651,1985772,11.68,1.19
1612,Instamojo,843,157041,17.73,5.7
1613,Unicommerce,852,424368,8.69,9.06
1614,Custom,112,375800,20.29,7.84
1615,Martjack,524,1543672,19.14,6.23
1616,Volusion,617,766438,22.87,3.15
1617,Instamojo,355,531862,28.44,5.42
1618,Kartrocket,444,1174866,27.81,0.91
1619,Dukaan,518,1155209,28.65,6.79
1620,PrestaShop,383,1911663,11.12,7.25
1621,Dukaan,966,1219694,8.29,9.65
1622,Instamojo,649,748961,12.56,2.6
1623,BigCommerce,764,1101690,27.38,0.18
1624,Squarespace,218,862934,29.3,5.46
1625,Magento,737,99768,26.48,7.07
1626,Weebly,432,1408848,7.75,7.9
1627,Instamojo,358,1511820,28.69,1.94
1628,Magento,678,1023069,15.58,2.62
1629,StoreHippo,981,133123,5.23,5.13
1630,Shopify,956,1731119,16.06,3.31
1631,OpenCart,448,216405,6.15,8.61
1632,Kartrocket,802,53174,18.6,4.74
1633,Paytm Mall,918,167769,13.46,8
1634,Kartify,158,347542,16.84,5.81
1635,BigCommerce,712,479145,20.33,7.73
1636,Custom,961,1233969,26.72,3.33
1637,Kartrocket,561,1484269,21.55,8.31
1638,Kartify,76,1849907,15.85,2.75
1639,Dukaan,251,816868,25.49,5.46
1640,Paytm Mall,677,1285069,27.64,2.14
1641,Instamojo,454,646923,7.99,4.76
1642,Squarespace,403,1908768,18.3,3.18
1643,Custom,579,978864,12.11,2.67
1644,WooCommerce,213,1764249,6.18,9.67
1645,Custom,755,817166,21.71,1.6
1646,WooCommerce,667,267070,26.57,7.87
1647,StoreHippo,553,449017,9.07,9.84
1648,WooCommerce,537,1899138,25.31,0.2
1649,Custom,735,981775,26.33,6.99
1650,PrestaShop,770,1507867,27.86,2.53
1651,OpenCart,204,1594247,11.63,0.4
1652,Weebly,891,419359,27.6,4.03
1653,Instamojo,311,1248632,13.02,9.35
1654,Instamojo,354,924527,18.81,0.12
1655,Kartrocket,751,897374,6.26,5.88
1656,Magento,135,193933,6.1,5.01
1657,Martjack,844,1197546,23.01,8.73
1658,Dukaan,68,1180779,16.11,0.84
1659,Volusion,704,1290895,11.41,6.82
1660,StoreHippo,101,1298749,9.76,6.8
1661,Shopify,853,551946,21.75,6.69
1662,Magento,352,726337,5.01,9.42
1663,Volusion,576,1542409,25.15,8.23
1664,Custom,354,1316302,6.98,0.42
1665,Shopmatic,551,924609,9.79,4.71
1666,Weebly,979,1695766,14.66,3.98
1667,Kartrocket,240,142172,17.12,3.1
1668,Unicommerce,654,720990,13.87,4.51
1669,Unicommerce,765,594344,13.02,3.84
1670,WooCommerce,752,1237030,29.1,4.32
1671,BigCommerce,342,1154315,21.04,9.79
1672,BigCommerce,870,1966693,5.59,0.89
1673,PrestaShop,22,98639,15.75,9.22
1674,Martjack,713,503054,26.88,4.8
1675,Squarespace,225,489257,12.54,6.24
1676,StoreHippo,851,837424,7.36,8.3
1677,Unicommerce,59,646682,23.96,3.6
1678,OpenCart,78,379801,20.15,4.3
1679,Kartify,970,863592,19.26,4.1
1680,WooCommerce,593,1930164,6.34,3.75
1681,OpenCart,663,232447,8.51,9.26
1682,PrestaShop,526,398586,20.56,8.29
1683,Paytm Mall,591,724932,10.2,1.09
1684,WooCommerce,903,430069,17.6,1.08
1685,Magento,862,54136,18.62,4.28
1686,BigCommerce,141,111868,12.09,0.99
1687,BigCommerce,498,394407,28.71,6.19
1688,Shopify,638,868599,26.06,1.44
1689,Volusion,115,160957,23.06,5.22
1690,Kartrocket,878,589767,6.95,0.07
1691,Custom,433,169392,7.65,3.17
1692,Martjack,254,1785312,17.32,6.77
1693,StoreHippo,917,710183,9.02,4.84
1694,Zepo,81,830516,29.46,9.78
1695,Weebly,275,1300104,8.96,8.74
1696,Magento,580,856017,17.19,3.59
1697,Unicommerce,924,1333423,14.1,0.45
1698,Shopmatic,367,1911627,20.98,8.46
1699,Weebly,690,911501,8.23,9.11
1700,Weebly,143,1400615,15.76,8.21
1701,Kartrocket,501,315864,11.87,1.28
1702,Squarespace,336,331411,27.19,9.98
1703,Shopify,523,1245344,6.01,2.59
1704,BigCommerce,738,735328,27.84,7.24
1705,Kartify,67,365508,25.82,9.08
1706,Volusion,428,466561,12.44,2.36
1707,Zepo,951,101567,24.73,9.08
1708,Kartrocket,155,141229,5.78,3.09
1709,Shopify,220,1029111,29.17,9.76
1710,Kartify,269,1511177,18.16,2.81
1711,Zepo,333,1575450,12.58,9.53
1712,BigCommerce,888,1297892,14.06,0.54
1713,StoreHippo,387,1819361,6.66,7.09
1714,BigCommerce,448,914950,29.73,5.32
1715,Kartrocket,849,657132,5.98,4.78
1716,BigCommerce,826,1262567,21.37,2.23
1717,Paytm Mall,499,1713561,16.07,7.06
1718,Paytm Mall,333,1680060,28.72,1.91
1719,Kartrocket,519,689888,11.15,5.53
1720,StoreHippo,740,674913,18.3,2.53
1721,StoreHippo,374,1571193,17.06,9.56
1722,PrestaShop,504,967999,22.57,0.29
1723,Kartrocket,230,881187,6.7,2
1724,Kartify,723,1131900,9.84,2.42
1725,Dukaan,63,915361,10.36,4.14
1726,Unicommerce,560,444768,23.45,2.33
1727,WooCommerce,590,101272,9.73,4.91
1728,Squarespace,602,479069,19.34,8.72
1729,BigCommerce,111,299264,10.38,7.12
1730,Kartify,284,738284,26.54,5.8
1731,Shopify,914,1959470,28.55,0.89
1732,Magento,239,1850323,17.96,6.94
1733,PrestaShop,921,1777825,13.81,1.66
1734,BigCommerce,944,286538,10.85,7.86
1735,BigCommerce,461,628963,6.24,2.5
1736,Shopify,420,565447,11.71,4.17
1737,Paytm Mall,419,1172167,21.36,3.5
1738,Instamojo,746,1561982,18.34,8.59
1739,Unicommerce,918,203706,28.6,1.27
1740,Kartrocket,808,1393083,14.91,5.66
1741,Weebly,595,1293400,22.35,1.42
1742,Kartify,877,389148,17.23,7.05
1743,Dukaan,823,1023902,17.81,9.05
1744,Zepo,509,803818,11.69,4.35
1745,WooCommerce,504,877150,16.37,4.88
1746,Dukaan,776,1212203,16.77,9.27
1747,OpenCart,489,1836852,22.67,5.21
1748,StoreHippo,593,339014,28.52,4.88
1749,Zepo,957,1135970,13.23,5.78
1750,Dukaan,863,888489,6.06,6.89
1751,Kartrocket,701,1178371,17.41,1.07
1752,PrestaShop,464,392553,18.61,8.21
1753,Kartify,288,1898024,9.21,4.36
1754,Martjack,286,92137,24.01,0.72
1755,Kartify,73,1491945,29.62,7.86
1756,Shopmatic,547,188925,28.64,3.77
1757,Dukaan,539,586667,9.93,1
1758,Weebly,635,983296,26.88,6.34
1759,Volusion,78,171169,22.61,8.8
1760,Dukaan,844,1268015,16.35,8.88
1761,Shopify,59,1247748,18.52,9.58
1762,Volusion,256,1748946,26.24,8.68
1763,PrestaShop,974,425233,17,0.02
1764,BigCommerce,405,1030960,14.33,3.8
1765,StoreHippo,625,1633913,17.33,8.19
1766,StoreHippo,753,1492578,19.48,3.66
1767,WooCommerce,735,513120,9.73,6.02
1768,Shopify,669,1784635,27.52,6.06
1769,Zepo,319,884123,21.85,3.65
1770,Weebly,414,1266688,20.83,9.04
1771,Dukaan,226,823815,7.49,5.03
1772,Dukaan,355,274062,20.1,4.65
1773,Paytm Mall,612,107986,8.02,9.98
1774,Volusion,749,481978,6.97,4.94
1775,StoreHippo,533,1777536,18.18,1.78
1776,Volusion,197,1455494,15.07,5.13
1777,Paytm Mall,415,1844713,19.72,8.14
1778,Kartrocket,390,1839639,7.23,7.77
1779,Volusion,877,1203891,15.77,7.89
1780,Unicommerce,810,369348,9.37,7.08
1781,Custom,677,1380805,29.68,2.54
1782,Shopify,337,752214,19.03,8.62
1783,Shopify,755,1566589,22.19,8.93
1784,Instamojo,388,1838205,13.14,1.94
1785,Shopmatic,403,745139,7.37,1.3
1786,Unicommerce,81,1810143,29.4,9.76
1787,Shopmatic,825,275687,12.16,8.68
1788,BigCommerce,524,1394700,15.6,8.93
1789,Squarespace,258,892549,21.25,8.86
1790,WooCommerce,214,195213,5.62,5.42
1791,Dukaan,697,714704,25.26,6.46
1792,PrestaShop,982,65896,18.41,5.45
1793,Squarespace,241,139353,11.96,0.51
1794,Shopify,80,79813,6.54,7.46
1795,Squarespace,148,1838367,9.06,5.05
1796,Shopmatic,704,1164255,27.38,6.48
1797,Martjack,175,716041,22.15,5.03
1798,Squarespace,936,1826839,11.25,4.92
1799,Martjack,397,1888236,6.64,1.72
1800,Squarespace,641,1496374,22.27,2.79
1801,Zepo,800,259755,19.31,1.59
1802,Custom,942,323541,15.11,1.96
1803,WooCommerce,887,1397731,14.09,9.73
1804,PrestaShop,922,1702047,10.42,1.53
1805,Unicommerce,809,405398,21.74,2.69
1806,Custom,605,1536056,29.27,5.91
1807,PrestaShop,456,1665181,9.39,6.1
1808,Instamojo,994,1277562,19.93,1.54
1809,PrestaShop,226,265705,15.6,7.94
1810,WooCommerce,407,1987497,16.17,7.85
1811,Dukaan,499,1091741,11.35,2.37
1812,Martjack,810,1799190,25.63,2.89
1813,Squarespace,906,1400816,17.13,9.38
1814,Instamojo,857,365929,18.59,8.26
1815,Martjack,359,102344,12.62,6.98
1816,Zepo,888,820348,9.55,0.82
1817,Shopify,359,525859,7.15,4.18
1818,OpenCart,223,956814,22.85,5.59
1819,StoreHippo,180,773906,9.91,1.87
1820,Shopify,559,508819,22.25,4.48
1821,Kartrocket,411,1258060,14.76,6.01
1822,OpenCart,788,1209065,15.39,3.27
1823,StoreHippo,696,494874,16.73,7.81
1824,Instamojo,594,1591633,14.19,8.4
1825,Shopify,553,1541341,7.52,3.24
1826,Paytm Mall,89,1881531,12.74,8.39
1827,Paytm Mall,912,61549,21.59,1.04
1828,Magento,424,1563008,21.64,8.38
1829,Kartrocket,627,75739,12.16,1.53
1830,PrestaShop,694,857641,16.5,0.83
1831,Zepo,610,681339,9.84,6.42
1832,Magento,536,1113692,10.26,4.72
1833,Volusion,847,594333,5.58,9.08
1834,Unicommerce,139,993831,27.42,3.63
1835,Unicommerce,833,85709,10.27,2.87
1836,Weebly,709,1928625,10.69,5.01
1837,WooCommerce,707,1027643,11.99,4.56
1838,Unicommerce,921,1780841,8.19,3.44
1839,Squarespace,236,1031652,20.98,6.94
1840,Magento,75,1826539,6.88,7.6
1841,Volusion,385,279167,8.36,8.53
1842,Shopmatic,718,355063,21.12,9.73
1843,WooCommerce,523,919953,13.49,2.67
1844,PrestaShop,763,536121,22.7,7.16
1845,Kartrocket,786,1050904,18.94,3.94
1846,BigCommerce,944,269222,11.4,6.77
1847,WooCommerce,474,763806,21.27,4.76
1848,Shopmatic,123,757788,7.91,9.94
1849,BigCommerce,96,1015398,18.41,7.29
1850,StoreHippo,249,1048653,15.93,9.52
1851,Kartrocket,933,842879,11.7,8.35
1852,Custom,277,1628363,20.1,9.03
1853,StoreHippo,283,1661905,26.78,8.14
1854,Zepo,350,1392035,29.97,4.59
1855,Shopmatic,201,182371,20.19,2.52
1856,PrestaShop,912,432650,15.12,3.7
1857,Unicommerce,787,1072509,10.63,0.2
1858,Dukaan,569,710354,11.43,5.24
1859,Kartrocket,707,800774,16.99,5.05
1860,Zepo,46,1310811,14.18,5.25
1861,Martjack,295,832119,27.85,9.74
1862,Zepo,671,974993,14.21,9.11
1863,Shopmatic,318,403791,14.34,1.62
1864,StoreHippo,976,1393075,14.59,3.69
1865,StoreHippo,818,1434525,25.92,4.24
1866,Custom,110,1429087,21.27,3.61
1867,Zepo,499,1470626,20.35,7.98
1868,Instamojo,592,1478129,13.35,5.24
1869,StoreHippo,477,913787,25.45,5.72
1870,Custom,470,166220,5.96,8.53
1871,Martjack,384,271421,26.77,8.06
1872,Instamojo,878,399317,17.82,1.32
1873,WooCommerce,694,838428,14.96,7.14
1874,Unicommerce,370,1873935,17.43,4.35
1875,Custom,674,880819,21.69,2.95
1876,Shopmatic,419,1082469,5.32,0.5
1877,Kartify,272,1101665,26.79,4.87
1878,Unicommerce,800,935259,16.17,3.55
1879,StoreHippo,900,1381379,13.57,2.52
1880,Magento,822,1405898,8.46,6.95
1881,Volusion,478,1611845,15.99,7.69
1882,Shopmatic,718,670253,17.41,2.45
1883,Weebly,936,655556,15.09,0.49
1884,Custom,518,397186,21.97,8.49
1885,Dukaan,969,1467191,15.52,0.1
1886,WooCommerce,990,1300374,29.04,9.37
1887,Paytm Mall,945,1430831,19.98,6.28
1888,Martjack,527,287103,25.19,3.22
1889,Custom,323,1867618,7.73,2.46
1890,Zepo,520,739925,14.93,0.09
1891,OpenCart,822,1985443,13.42,2.35
1892,Kartrocket,617,139242,19.24,1.38
1893,Weebly,185,1473924,26.53,6.12
1894,OpenCart,434,1097146,6.96,1.67
1895,Martjack,481,1252532,6.81,5.29
1896,OpenCart,939,1902207,26.26,5.9
1897,Paytm Mall,133,634326,10.32,2.98
1898,Weebly,452,1680650,21.72,0.35
1899,Weebly,375,946068,18.57,0.37
1900,Custom,947,810330,25.82,0.26
1901,Kartify,714,885726,8.13,7.39
1902,Custom,226,783375,8.24,3.18
1903,OpenCart,787,215250,18.92,7.96
1904,Shopify,254,572820,28.66,4.32
1905,Kartrocket,461,312678,15.37,4.53
1906,Martjack,374,1976836,13.17,5.13
1907,Weebly,534,872564,20.17,7.13
