Store_ID,Platform,Product_Count,Monthly_Revenue,Avg_Discount_%,Return_Rate_%
1198,Volusion,86,128818.0,10.68,9.44
1199,Custom,190,50000.0,1.15,9.11
1200,Instamojo,196,50000.0,16.34,22.86
1201,Volusion,192,170656.0,10.66,23.72
1202,Dukaan,109,132961.0,5.96,16.73
1203,Zepo,134,152652.0,9.21,1.81
1204,PrestaShop,531,189785.0,16.0,22.14
1205,Squarespace,163,189353.0,19.46,12.41
1206,Squarespace,256,309518.0,16.68,17.54
1207,Custom,54,50000.0,2.79,4.37
1208,Unicommerce,633,109263.0,19.85,21.07
1209,Kartrocket,378,285987.0,13.49,11.69
1210,Paytm Mall,261,115335.0,17.58,8.61
1211,WooCommerce,173,162756.0,15.44,10.4
1212,Custom,778,50000.0,10.63,6.43
1213,Magento,219,580239.0,0.41,4.95
1214,Weebly,811,86502.0,6.26,1.59
1215,Custom,923,464525.0,7.19,11.96
1216,Shopmatic,635,103211.0,13.17,22.87
1217,Custom,165,117596.0,6.0,16.28
1218,PrestaShop,282,97687.0,16.12,14.8
1219,Instamojo,85,101569.0,23.58,9.1
1220,Shopmatic,676,414569.0,19.88,12.85
1221,Instamojo,1090,173838.0,11.5,11.2
1222,Weebly,89,98075.0,5.67,6.33
1223,Dukaan,40,355339.0,19.76,15.32
1224,Weebly,189,209509.0,12.76,5.62
1225,Unicommerce,61,101296.0,13.27,25.02
1226,Zepo,802,50000.0,21.12,16.04
1227,Kartify,127,50000.0,5.38,10.6
1228,Shopmatic,279,62407.0,4.24,14.55
1229,Shopmatic,181,238184.0,7.52,4.26
1230,Shopify,175,146986.0,7.97,8.1
1231,Instamojo,678,774007.0,20.41,10.73
1232,BigCommerce,603,142729.0,11.51,17.57
1233,WooCommerce,167,266957.0,20.79,21.19
1234,Shopmatic,539,962848.0,10.5,1.44
1235,OpenCart,46,106942.0,21.55,5.41
1236,StoreHippo,573,74046.0,2.0,9.0
1237,Weebly,108,224634.0,5.74,9.18
1238,BigCommerce,603,50000.0,7.79,22.75
1239,Volusion,37,158137.0,14.45,16.63
1240,StoreHippo,125,276287.0,5.42,18.8
1241,Paytm Mall,111,193438.0,4.15,18.73
1242,Unicommerce,483,68082.0,10.02,9.83
1243,OpenCart,109,88375.0,8.96,5.3
1244,Volusion,329,203649.0,19.4,20.02
1245,WooCommerce,407,60178.0,30.74,24.91
1246,OpenCart,1149,1399622.0,6.55,12.53
1247,OpenCart,41,70407.0,15.54,28.51
1248,Martjack,48,79502.0,18.4,15.91
1249,Weebly,36,118694.0,11.42,17.73
1250,Paytm Mall,256,1412985.0,6.16,1.54
1251,PrestaShop,579,444928.0,31.47,3.89
1252,Custom,344,607602.0,8.27,13.56
1253,Martjack,181,173225.0,10.62,19.03
1254,Martjack,182,237191.0,13.68,13.05
1255,Dukaan,846,562909.0,9.72,17.3
1256,Zepo,144,142608.0,14.2,12.34
1257,StoreHippo,1115,78077.0,14.86,15.35
1258,PrestaShop,744,50000.0,10.32,24.67
1259,Squarespace,90,141125.0,13.51,12.0
1260,PrestaShop,561,462204.0,24.87,6.49
1261,StoreHippo,202,50000.0,15.39,17.73
1262,PrestaShop,197,427000.0,14.22,23.42
1263,Paytm Mall,401,173343.0,6.52,27.31
1264,Squarespace,163,172912.0,7.86,9.94
1265,Unicommerce,351,168899.0,23.29,13.28
1266,StoreHippo,111,50000.0,7.49,19.73
1267,Squarespace,497,50000.0,9.59,5.38
1268,Squarespace,310,101830.0,6.05,21.62
1269,StoreHippo,779,73868.0,24.18,8.06
1270,Unicommerce,120,54409.0,14.02,10.04
1271,Paytm Mall,63,127218.0,10.37,15.82
1272,BigCommerce,38,120276.0,19.55,8.55
1273,StoreHippo,123,50000.0,17.07,17.33
1274,Shopify,161,162481.0,16.5,18.92
1275,Squarespace,1086,103176.0,10.97,5.84
1276,OpenCart,771,200241.0,9.01,8.32
1277,OpenCart,701,525098.0,1.31,28.77
1278,StoreHippo,43,50000.0,27.93,6.57
1279,PrestaShop,64,247295.0,2.95,14.41
1280,BigCommerce,88,175142.0,25.0,19.0
1281,Shopify,471,74836.0,27.99,16.65
1282,StoreHippo,505,1033982.0,22.63,8.7
1283,OpenCart,138,73116.0,20.94,3.42
1284,OpenCart,584,155282.0,18.08,25.99
1285,Paytm Mall,52,202310.0,12.21,30.76
1286,Instamojo,273,50000.0,11.63,22.29
1287,Zepo,105,499859.0,19.97,6.06
1288,StoreHippo,175,179864.0,11.79,15.28
1289,WooCommerce,263,122120.0,14.04,14.13
1290,Paytm Mall,196,50000.0,20.25,10.87
1291,Martjack,848,105323.0,14.13,14.27
1292,Custom,1041,198365.0,12.91,12.43
1293,Kartify,92,50000.0,21.69,15.19
1294,StoreHippo,752,434467.0,20.12,22.15
1295,Unicommerce,762,343341.0,7.06,15.22
1296,Custom,138,462093.0,15.55,25.12
1297,Instamojo,553,73116.0,17.57,2.7
1298,Custom,425,75316.0,22.31,15.0
1299,PrestaShop,142,50000.0,19.3,18.21
1300,WooCommerce,99,444023.0,4.52,21.22
1301,Volusion,480,185876.0,9.76,10.02
1302,Shopify,183,50000.0,17.42,28.91
1303,Shopify,53,68790.0,18.54,8.44
1304,Shopify,536,361004.0,20.42,11.3
1305,Martjack,290,91963.0,6.06,26.23
1306,Unicommerce,1046,113689.0,10.71,14.87
1307,Shopmatic,68,97125.0,13.51,16.99
1308,Magento,160,138871.0,6.54,21.49
1309,Kartrocket,114,349961.0,1.12,17.28
1310,PrestaShop,36,261339.0,29.62,25.43
1311,Volusion,76,50000.0,4.82,16.86
1312,Weebly,520,65933.0,11.94,7.39
1313,Zepo,875,192024.0,14.03,29.86
1314,Custom,696,50000.0,15.53,11.23
1315,Volusion,560,122532.0,11.55,11.24
1316,Martjack,149,383788.0,12.12,9.79
1317,Kartify,545,50000.0,2.82,15.98
1318,Custom,160,121497.0,8.95,12.88
1319,Volusion,126,269527.0,9.66,12.25
1320,Paytm Mall,154,145756.0,20.54,8.07
1321,Paytm Mall,69,145244.0,2.62,13.84
1322,Dukaan,542,50000.0,20.17,5.92
1323,Weebly,165,121352.0,10.31,3.31
1324,Shopify,77,563366.0,7.81,23.75
1325,Weebly,63,74819.0,18.61,25.51
1326,Squarespace,738,157719.0,6.89,10.29
1327,Kartify,56,205539.0,14.33,13.94
1328,Zepo,1002,106773.0,20.29,14.18
1329,Volusion,964,672725.0,10.1,8.59
1330,Squarespace,33,142543.0,2.74,12.88
1331,Instamojo,828,317405.0,1.63,6.96
1332,Custom,126,719465.0,3.86,21.22
1333,Dukaan,420,902608.0,15.27,14.8
1334,Magento,574,452404.0,15.36,6.94
1335,Paytm Mall,268,58359.0,19.82,9.21
1336,StoreHippo,578,68628.0,18.32,29.96
1337,Dukaan,305,127495.0,7.87,9.76
1338,OpenCart,59,50000.0,31.64,6.48
1339,Magento,49,134012.0,27.87,14.56
1340,Unicommerce,577,277056.0,3.92,14.7
1341,Weebly,834,50000.0,8.87,2.28
1342,Paytm Mall,514,366048.0,10.91,12.73
1343,Zepo,133,67338.0,13.49,3.85
1344,Squarespace,63,232024.0,7.31,23.46
1345,PrestaShop,126,151323.0,13.28,14.19
1346,Weebly,191,58419.0,22.72,23.43
1347,Weebly,1038,898073.0,10.58,8.65
1348,Weebly,224,898919.0,7.61,16.55
1349,StoreHippo,275,50000.0,17.29,21.16
1350,Kartrocket,302,111358.0,17.39,14.51
1351,Volusion,349,50000.0,15.02,5.07
1352,StoreHippo,30,256615.0,26.82,24.98
1353,OpenCart,953,50000.0,11.92,20.51
1354,Shopify,116,94606.0,4.74,14.0
1355,BigCommerce,890,226238.0,12.46,4.22
1356,Squarespace,74,187195.0,9.16,4.04
1357,Paytm Mall,337,95625.0,18.2,25.95
1358,Volusion,568,107665.0,8.14,12.22
1359,Unicommerce,1113,66909.0,21.19,2.74
1360,Shopmatic,68,62015.0,18.28,30.58
1361,BigCommerce,1017,84379.0,15.26,19.96
1362,BigCommerce,515,85221.0,7.26,2.81
1363,Martjack,135,390652.0,10.01,9.22
1364,Instamojo,67,222969.0,27.4,16.63
1365,Kartify,92,1014384.0,14.76,17.46
1366,Kartrocket,968,111789.0,10.62,1.21
1367,Unicommerce,52,106014.0,2.37,3.68
1368,Unicommerce,1086,50000.0,11.19,13.02
1369,Magento,541,274080.0,2.84,12.4
1370,Shopmatic,382,184110.0,16.61,14.22
1371,Shopmatic,288,187035.0,15.93,2.24
1372,Shopify,163,381774.0,6.93,2.6
1373,WooCommerce,116,125107.0,3.25,21.22
1374,Shopmatic,188,71935.0,16.27,20.58
1375,Kartify,81,1256631.0,3.8,10.19
1376,Volusion,965,229585.0,21.77,9.15
1377,Zepo,613,181555.0,31.44,5.13
1378,Kartify,883,117140.0,21.55,11.16
1379,WooCommerce,47,774064.0,6.07,22.02
1380,Kartify,40,85347.0,8.41,13.6
1381,Paytm Mall,97,1128110.0,10.78,14.86
1382,OpenCart,54,374247.0,9.08,16.92
1383,Kartify,209,84263.0,14.37,21.67
1384,Kartrocket,142,1035831.0,30.16,4.1
1385,BigCommerce,1109,699234.0,18.53,13.42
1386,WooCommerce,325,202140.0,31.36,19.64
1387,Custom,290,163029.0,15.1,17.38
1388,Squarespace,398,129557.0,9.83,17.84
1389,WooCommerce,271,169927.0,16.65,28.24
1390,Shopmatic,151,66754.0,24.9,25.64
1391,Martjack,65,455829.0,7.81,23.51
1392,Shopify,256,617312.0,5.94,15.73
1393,BigCommerce,30,574333.0,20.89,10.98
1394,BigCommerce,557,53339.0,19.92,6.22
1395,Kartify,520,519703.0,10.55,13.48
1396,Unicommerce,247,378044.0,5.27,7.92
1397,Shopmatic,140,784367.0,4.68,17.56
1398,Instamojo,117,411669.0,3.1,17.36
1399,Zepo,552,50000.0,5.16,5.42
1400,OpenCart,367,57720.0,15.44,17.73
1401,Shopify,87,50000.0,11.08,8.09
1402,OpenCart,724,85452.0,9.06,28.7
1403,Shopify,1181,162998.0,15.1,18.74
1404,Dukaan,55,164165.0,23.39,14.49
1405,Shopify,539,631061.0,16.03,5.96
1406,WooCommerce,51,104682.0,31.87,4.0
1407,WooCommerce,887,81311.0,12.94,2.9
1408,BigCommerce,61,273001.0,28.89,26.3
1409,Shopmatic,148,50000.0,2.29,9.31
1410,Shopmatic,462,221734.0,1.82,7.9
1411,Magento,671,187262.0,11.53,20.1
1412,Unicommerce,181,153912.0,19.8,10.2
1413,Zepo,255,91516.0,14.47,21.26
1414,Instamojo,146,50000.0,3.24,24.52
1415,Magento,110,50000.0,7.99,5.47
1416,Squarespace,181,50000.0,3.65,9.9
1417,Kartrocket,253,325449.0,10.71,26.76
1418,Paytm Mall,230,91668.0,14.95,13.56
1419,PrestaShop,192,556153.0,6.73,14.0
1420,Volusion,795,55886.0,8.98,6.21
1421,Shopify,283,222441.0,11.56,16.03
1422,Instamojo,1121,167860.0,9.59,21.7
1423,Shopmatic,813,119581.0,31.91,1.57
1424,Shopify,64,356996.0,1.71,13.41
1425,Squarespace,205,50000.0,15.1,9.28
1426,Custom,495,50000.0,1.95,2.77
1427,Unicommerce,156,54967.0,11.98,8.67
1428,Paytm Mall,340,68255.0,12.38,18.38
1429,Squarespace,116,495592.0,19.96,7.02
1430,Martjack,517,664791.0,8.29,3.47
1431,Paytm Mall,287,336986.0,3.2,7.73
1432,Magento,215,50000.0,27.4,5.29
1433,Instamojo,64,143791.0,12.49,25.5
1434,Weebly,226,739875.0,6.84,17.09
1435,Kartify,127,99921.0,18.3,24.74
1436,Shopify,234,1406945.0,8.24,9.16
1437,StoreHippo,1182,427370.0,22.66,11.17
1438,Squarespace,1158,132235.0,13.03,12.74
1439,Custom,302,329808.0,5.14,3.8
1440,Custom,239,178688.0,18.37,22.13
1441,Custom,73,327916.0,4.23,14.48
1442,Unicommerce,306,109955.0,8.07,6.81
1443,Volusion,123,633930.0,21.34,16.34
1444,StoreHippo,146,350258.0,25.42,17.51
1445,Shopify,195,58508.0,6.38,22.3
1446,Magento,473,269645.0,21.79,19.2
1447,Dukaan,870,186677.0,5.59,10.7
1448,OpenCart,56,575033.0,6.26,15.22
1449,Unicommerce,142,50000.0,12.87,10.68
1450,Shopify,186,105582.0,10.64,3.3
1451,Paytm Mall,82,375062.0,16.21,8.24
1452,Squarespace,261,163048.0,5.26,20.62
1453,BigCommerce,342,1151716.0,9.17,10.42
1454,Kartrocket,136,234358.0,18.49,18.42
1455,Martjack,127,242563.0,10.22,21.44
1456,Zepo,116,311635.0,13.79,8.81
1457,Paytm Mall,1019,237371.0,10.18,3.49
1458,Instamojo,71,1014776.0,13.59,21.0
1459,Martjack,117,56986.0,9.09,7.02
1460,WooCommerce,55,98765.0,19.7,4.65
1461,StoreHippo,892,50000.0,11.96,2.57
1462,Instamojo,33,89902.0,13.69,27.52
1463,Kartrocket,67,118323.0,8.3,6.72
1464,Squarespace,49,328344.0,10.27,15.39
1465,Paytm Mall,180,75900.0,27.16,5.25
1466,OpenCart,590,50000.0,3.0,6.9
1467,Shopify,927,53256.0,14.33,5.98
1468,Shopify,71,1208374.0,16.53,9.55
1469,Shopmatic,858,74511.0,19.14,32.63
1470,Martjack,361,63699.0,22.23,7.08
1471,Kartify,132,548783.0,7.99,4.02
1472,Shopmatic,57,355049.0,26.16,18.93
1473,Shopmatic,196,59021.0,20.8,19.89
1474,Volusion,204,111411.0,14.89,21.88
1475,Unicommerce,139,445288.0,10.59,7.05
1476,Volusion,140,290208.0,15.8,14.09
1477,Magento,520,491296.0,12.06,6.86
1478,Dukaan,108,79709.0,10.76,17.44
1479,Squarespace,332,271797.0,10.28,17.83
1480,Squarespace,473,1152632.0,13.63,18.71
1481,WooCommerce,277,156428.0,10.76,18.44
1482,Unicommerce,51,50000.0,16.08,12.7
1483,Martjack,114,452718.0,6.37,13.52
1484,Paytm Mall,106,138974.0,7.31,21.35
1485,Martjack,249,50000.0,7.98,22.22
1486,Unicommerce,32,476584.0,2.1,0.7
1487,Instamojo,127,460587.0,12.81,3.07
1488,StoreHippo,832,136142.0,6.07,5.05
1489,Dukaan,793,218943.0,10.48,16.58
1490,PrestaShop,568,267628.0,11.4,7.69
1491,Unicommerce,662,201381.0,4.47,12.83
1492,Shopmatic,405,53477.0,18.63,24.49
1493,Instamojo,590,715244.0,23.64,9.38
1494,Dukaan,393,385557.0,14.07,10.95
1495,Magento,173,172163.0,17.77,9.2
1496,WooCommerce,59,388561.0,3.35,16.68
1497,Squarespace,185,77245.0,12.5,16.43
1498,BigCommerce,85,68108.0,2.34,12.91
1499,Volusion,65,148509.0,16.15,22.58
1500,Instamojo,95,483952.0,11.86,23.71
1501,Zepo,101,71255.0,17.92,20.07
1502,Zepo,33,630191.0,16.28,14.14
1503,Instamojo,589,422564.0,20.62,16.33
1504,Martjack,183,176755.0,8.27,10.04
1505,Kartify,194,138078.0,4.5,21.78
1506,Zepo,178,336526.0,12.73,19.02
1507,Martjack,88,78346.0,9.8,17.96
1508,Paytm Mall,143,298830.0,10.85,8.23
1509,Custom,52,281890.0,27.6,14.1
1510,Magento,46,260922.0,14.11,22.96
1511,Magento,62,332042.0,15.74,15.89
1512,Kartrocket,461,83946.0,7.41,21.12
1513,WooCommerce,1181,75373.0,11.59,22.06
1514,Kartrocket,70,231198.0,16.67,30.55
1515,OpenCart,88,873556.0,18.21,9.67
1516,Kartrocket,322,209238.0,13.47,0.98
1517,Instamojo,651,50000.0,24.75,15.98
1518,Shopmatic,207,130025.0,11.82,9.93
1519,Shopify,183,2078347.0,24.5,15.85
1520,Magento,85,86120.0,8.97,0.74
1521,Zepo,575,207674.0,8.9,9.13
1522,Shopmatic,187,86175.0,1.16,22.12
1523,BigCommerce,893,155170.0,17.45,9.55
1524,WooCommerce,728,61438.0,21.83,10.72
1525,Shopmatic,328,50000.0,10.06,6.75
1526,BigCommerce,928,865647.0,24.17,5.71
1527,Weebly,1064,184893.0,23.03,18.1
1528,Instamojo,81,211180.0,23.08,19.65
1529,Squarespace,61,106802.0,12.51,20.14
1530,Unicommerce,184,129171.0,12.14,3.78
1531,Magento,506,136429.0,8.37,17.93
1532,Squarespace,170,282321.0,10.98,28.46
1533,Shopify,792,113285.0,19.61,8.0
1534,Volusion,144,871980.0,23.85,15.54
1535,StoreHippo,907,101488.0,15.61,16.96
1536,Squarespace,297,381669.0,7.34,19.1
1537,Instamojo,276,81692.0,21.73,24.89
1538,Paytm Mall,95,86271.0,11.09,11.69
1539,Shopify,1118,328705.0,2.39,21.24
1540,OpenCart,1141,236474.0,1.89,16.57
1541,Shopmatic,180,467938.0,6.8,18.26
1542,OpenCart,72,118464.0,17.77,4.3
1543,BigCommerce,113,190614.0,15.39,7.94
1544,Kartify,82,447303.0,10.61,16.99
1545,Shopify,269,238246.0,8.12,5.28
1546,Magento,80,69827.0,3.32,16.47
1547,OpenCart,87,192266.0,11.57,24.38
1548,Instamojo,400,51982.0,5.63,18.36
1549,Paytm Mall,64,560648.0,17.43,26.83
1550,StoreHippo,178,94985.0,16.07,24.8
1551,Kartrocket,461,297403.0,23.62,14.95
1552,Weebly,196,154335.0,6.94,5.01
1553,Paytm Mall,182,180084.0,7.18,21.48
1554,Kartrocket,196,93831.0,9.75,10.7
1555,Kartrocket,948,50000.0,17.11,9.18
1556,Instamojo,684,254042.0,7.21,19.08
1557,Instamojo,328,228085.0,1.92,12.86
1558,Custom,168,492038.0,6.38,8.12
1559,StoreHippo,993,121351.0,13.22,27.67
1560,Kartify,662,629206.0,12.93,4.83
1561,Shopify,318,131236.0,25.83,21.25
1562,Zepo,521,167522.0,9.54,16.59
1563,Martjack,1119,279748.0,7.89,27.54
1564,Martjack,136,504988.0,30.71,23.91
1565,StoreHippo,189,518291.0,28.75,12.85
1566,Weebly,1043,1100768.0,11.77,8.99
1567,Dukaan,473,251543.0,23.36,15.44
1568,WooCommerce,843,407986.0,11.12,9.97
1569,Kartify,786,153503.0,25.09,7.43
1570,PrestaShop,372,381610.0,9.99,21.65
1571,Martjack,782,927271.0,6.0,14.44
1572,Paytm Mall,43,53804.0,2.95,17.32
1573,Zepo,195,122135.0,11.07,14.31
1574,Dukaan,164,309823.0,11.25,10.46
1575,StoreHippo,125,134509.0,22.24,13.82
1576,Magento,95,1238982.0,23.02,10.45
1577,Shopify,30,181707.0,14.94,9.7
1578,PrestaShop,126,170228.0,17.52,6.86
1579,Dukaan,161,1087184.0,5.71,9.04
1580,BigCommerce,146,352585.0,21.69,18.42
1581,Shopify,207,110553.0,10.49,22.13
1582,WooCommerce,813,170278.0,11.82,19.82
1583,Paytm Mall,884,303908.0,15.25,20.41
1584,Magento,1093,118364.0,16.8,17.23
1585,Paytm Mall,583,828029.0,21.59,8.77
1586,Magento,99,215670.0,4.22,6.89
1587,OpenCart,540,1485663.0,14.02,26.06
1588,Dukaan,195,97387.0,6.59,8.0
1589,Kartrocket,1189,324622.0,17.18,19.34
1590,Instamojo,131,210392.0,6.51,8.19
1591,Kartify,476,535291.0,13.7,12.49
1592,Unicommerce,317,433741.0,24.62,6.15
1593,Zepo,641,127277.0,4.88,23.49
1594,Dukaan,226,118030.0,19.21,18.26
1595,Paytm Mall,88,131205.0,7.6,22.49
1596,Shopmatic,1065,302414.0,8.7,11.13
1597,Shopmatic,985,77690.0,27.96,14.81
1598,Instamojo,889,180904.0,13.43,9.79
1599,Custom,793,64084.0,18.49,13.49
1600,Paytm Mall,122,251391.0,20.44,20.88
1601,Shopmatic,464,157200.0,15.71,28.3
1602,OpenCart,459,104449.0,31.4,19.29
1603,Weebly,679,50000.0,15.35,3.67
1604,WooCommerce,149,95376.0,4.31,9.29
1605,PrestaShop,533,194761.0,26.22,13.98
1606,Zepo,835,460574.0,10.02,6.88
1607,WooCommerce,110,50000.0,16.71,9.75
1608,Squarespace,77,178806.0,18.9,7.98
1609,Shopmatic,316,107150.0,27.62,18.97
1610,OpenCart,262,206887.0,30.76,15.91
1611,Dukaan,279,374913.0,12.78,5.41
1612,Custom,371,147385.0,16.55,18.47
1613,Paytm Mall,186,1039426.0,13.98,10.88
1614,Weebly,539,1191128.0,7.94,23.95
1615,Squarespace,206,150183.0,29.4,25.6
1616,PrestaShop,543,166576.0,7.67,15.29
1617,Unicommerce,1125,76692.0,9.72,6.91
1618,PrestaShop,39,84255.0,15.92,26.87
1619,OpenCart,103,189326.0,9.31,4.36
1620,Shopify,163,71872.0,10.18,5.22
1621,Kartrocket,155,80468.0,13.18,18.32
1622,Volusion,170,586352.0,9.3,12.71
1623,Weebly,131,509823.0,16.17,5.06
1624,Paytm Mall,420,257091.0,16.77,18.6
1625,Martjack,583,50000.0,22.74,9.64
1626,Paytm Mall,994,50000.0,9.83,17.32
1627,Kartrocket,98,480122.0,4.99,15.7
1628,WooCommerce,984,50000.0,8.09,12.66
1629,Dukaan,1139,926629.0,25.97,28.91
1630,Martjack,174,101081.0,17.22,19.47
1631,Squarespace,169,50000.0,9.24,12.82
1632,Shopmatic,548,114966.0,7.71,8.69
1633,Squarespace,240,142743.0,8.25,19.98
1634,Dukaan,195,643002.0,16.42,23.13
1635,Unicommerce,496,85761.0,1.24,4.17
1636,Volusion,904,127584.0,7.28,5.46
1637,Squarespace,175,63615.0,1.78,16.26
1638,Volusion,593,150520.0,22.63,7.84
1639,Volusion,55,198480.0,3.44,15.29
1640,WooCommerce,277,340688.0,26.63,10.06
1641,Custom,1026,172841.0,11.77,0.98
1642,Paytm Mall,476,221294.0,13.41,17.99
1643,Shopify,89,697856.0,15.14,12.65
1644,StoreHippo,958,261100.0,5.09,25.32
1645,Martjack,583,105317.0,12.09,22.11
1646,WooCommerce,498,53288.0,8.28,28.58
1647,Zepo,487,73253.0,2.28,23.1
1648,WooCommerce,84,296483.0,7.78,9.38
1649,Magento,201,53506.0,13.56,9.02
1650,Instamojo,149,274767.0,5.79,18.05
1651,Unicommerce,395,229917.0,18.35,16.09
1652,Dukaan,74,501536.0,7.83,10.99
1653,Paytm Mall,1190,117239.0,16.09,13.11
1654,Kartrocket,338,53547.0,15.07,12.49
1655,WooCommerce,656,728301.0,4.95,19.41
1656,Martjack,96,61830.0,7.44,8.02
1657,StoreHippo,114,112388.0,17.33,3.76
1658,Squarespace,188,54431.0,14.52,20.06
1659,BigCommerce,491,203434.0,9.81,12.82
1660,Paytm Mall,104,649566.0,26.47,4.74
1661,WooCommerce,1188,427177.0,7.27,15.8
1662,Zepo,113,113535.0,6.83,13.01
1663,Unicommerce,44,647254.0,12.06,18.53
1664,Paytm Mall,173,195081.0,1.26,17.19
1665,Martjack,55,347487.0,13.06,10.33
1666,Kartrocket,967,58955.0,30.89,20.95
1667,Instamojo,346,180905.0,7.42,16.33
1668,Shopmatic,118,168403.0,9.23,11.35
1669,Unicommerce,702,426625.0,19.08,8.35
1670,Unicommerce,960,567856.0,12.5,4.16
1671,Zepo,244,789308.0,19.38,1.66
1672,Martjack,49,241582.0,7.99,5.37
1673,OpenCart,477,84573.0,7.57,25.04
1674,Squarespace,103,105378.0,19.0,11.03
1675,Unicommerce,662,268286.0,11.64,14.22
1676,Instamojo,1117,63070.0,18.33,2.47
1677,Magento,74,59966.0,8.13,14.26
1678,Instamojo,875,131571.0,6.38,18.66
1679,Zepo,805,152575.0,17.38,9.68
1680,Weebly,635,50000.0,2.03,3.19
1681,Weebly,39,184991.0,5.5,1.97
1682,Shopify,525,54215.0,17.97,33.16
1683,Volusion,71,333644.0,4.95,11.21
1684,Dukaan,158,250128.0,13.8,20.49
1685,Zepo,41,306189.0,27.39,0.95
1686,Squarespace,543,136902.0,0.09,5.75
1687,Instamojo,146,50000.0,7.72,6.66
1688,Kartrocket,200,139447.0,22.99,7.51
1689,Weebly,100,97084.0,26.12,9.62
1690,Squarespace,120,573660.0,7.9,20.64
1691,Custom,566,50000.0,14.49,13.94
1692,WooCommerce,1053,150114.0,18.77,17.77
1693,PrestaShop,80,70593.0,9.65,11.55
1694,Zepo,485,174433.0,16.6,12.26
1695,Zepo,73,93490.0,2.67,9.48
1696,Kartrocket,69,653523.0,10.29,6.65
1697,Paytm Mall,121,207834.0,9.52,4.75
1698,Unicommerce,1059,169180.0,13.2,4.87
1699,Custom,48,634470.0,18.95,15.07
1700,Volusion,175,363026.0,5.77,17.15
1701,OpenCart,335,512032.0,12.18,19.37
1702,Weebly,56,172029.0,12.38,16.95
1703,WooCommerce,715,383340.0,21.72,17.79
1704,Zepo,391,507884.0,6.12,18.52
1705,Volusion,561,50000.0,11.8,11.71
1706,Weebly,40,126137.0,13.39,10.11
1707,Squarespace,46,75210.0,4.19,20.3
1708,StoreHippo,116,94074.0,19.54,14.17
1709,StoreHippo,1045,50000.0,12.51,1.96
1710,Instamojo,69,146576.0,4.53,17.21
1711,WooCommerce,837,141196.0,19.09,7.49
1712,Dukaan,1005,78895.0,5.39,23.88
1713,Martjack,115,106686.0,17.21,4.91
1714,BigCommerce,157,1143047.0,3.15,14.85
1715,Instamojo,198,50000.0,10.41,7.12
1716,Dukaan,1197,50000.0,13.31,15.15
1717,StoreHippo,31,98200.0,10.49,8.08
1718,StoreHippo,81,113326.0,14.83,22.28
1719,Dukaan,434,125437.0,24.98,24.7
1720,Shopify,809,649953.0,8.62,21.78
1721,BigCommerce,579,72678.0,16.38,14.94
1722,Kartrocket,447,665429.0,9.88,21.57
1723,OpenCart,1146,50000.0,7.29,30.08
1724,Volusion,1134,271699.0,5.94,9.53
1725,BigCommerce,409,70229.0,14.86,4.36
1726,Kartrocket,126,50000.0,11.85,2.37
1727,Dukaan,1103,198190.0,21.86,20.21
1728,Squarespace,94,392149.0,7.47,3.48
1729,Kartify,783,152181.0,7.7,24.81
1730,Martjack,793,50000.0,17.95,21.67
1731,Magento,571,575140.0,22.17,14.56
1732,Volusion,697,58420.0,7.43,2.47
1733,Custom,58,76947.0,31.75,24.44
1734,OpenCart,559,1076135.0,1.4,11.5
1735,Paytm Mall,121,503727.0,7.11,2.95
1736,Weebly,361,377846.0,6.09,2.78
1737,Custom,525,180576.0,5.03,10.38
1738,Shopmatic,479,50000.0,17.04,21.25
1739,Martjack,189,294301.0,14.91,19.53
1740,Dukaan,172,312481.0,16.75,9.88
1741,StoreHippo,1006,171376.0,11.92,18.09
1742,StoreHippo,581,50000.0,13.29,6.76
1743,Unicommerce,37,50000.0,2.95,8.68
1744,Kartify,80,131392.0,21.07,10.55
1745,Kartrocket,388,92839.0,18.03,19.34
1746,Squarespace,50,63549.0,30.7,17.98
1747,Shopmatic,402,86907.0,13.71,17.7
1748,OpenCart,192,439883.0,17.69,15.75
1749,PrestaShop,172,79283.0,27.38,16.3
1750,PrestaShop,802,82691.0,19.89,27.36
1751,Weebly,481,1049882.0,13.87,15.78
1752,OpenCart,110,52814.0,10.82,14.95
1753,Zepo,160,166993.0,11.89,14.82
1754,Paytm Mall,1146,57394.0,5.25,18.77
1755,Volusion,472,953102.0,13.24,25.31
1756,PrestaShop,470,50000.0,12.41,20.28
1757,Instamojo,967,655542.0,19.76,13.88
1758,StoreHippo,135,64376.0,9.58,8.87
1759,Zepo,179,452275.0,27.26,23.54
1760,Shopify,119,199483.0,12.98,4.33
1761,Unicommerce,553,419028.0,11.24,11.1
1762,Weebly,103,399950.0,12.09,20.53
1763,OpenCart,1017,50000.0,21.22,26.52
1764,PrestaShop,1044,659659.0,12.62,24.89
1765,Dukaan,593,50000.0,18.96,6.78
1766,Custom,456,543256.0,28.25,11.6
1767,Magento,137,406327.0,15.04,14.28
1768,Instamojo,1091,401002.0,9.72,27.52
1769,Custom,41,428108.0,3.96,10.13
1770,Dukaan,571,104598.0,16.0,1.4
1771,Kartrocket,146,636051.0,20.8,14.77
1772,Squarespace,535,50000.0,13.59,8.26
1773,Paytm Mall,105,95091.0,2.14,10.29
1774,BigCommerce,173,68117.0,17.97,24.75
1775,Dukaan,89,462120.0,16.53,9.77
